product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
801362,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (),La Roche-Posay,Skincare,Ngoài nước,75000,4.7,87,48.0,1,4,2.778058005741226,0.6418699041916552
274793992,Sữa rửa mặt cao cấp trắng da cấp ẩm - BENEW WHITE MOISTURIZING VITAMIN B5 (),Benew,Skincare,Ngoài nước,145000,5.0,1,0.0,1,2,-0.5009629220797336,-0.32975290903648274
207356918,Sữa Rửa Mặt Nam Chiết Xuất Than Hoạt Tính Kosé Softymo Mens Facial Wash A (),Kosé,Skincare,Ngoài nước,99000,5.0,11,58.0,1,4,2.526999258479477,-0.7875452330741689
164813943,Sữa rửa mặt không bọt dưỡng ẩm cho da khô và da nhạy cảm Wiesin Rich Moist Face Wash Gel - WS01,Wiesin,Skincare,Trong nước,220000,5.0,198,0.0,1,0,0.7030680263129097,1.8513589100896954
162844525,Sữa Rửa Mặt Fresh Dr Cell hỗ trợ làm sạch da ngăn ngừa mụn,Dr Cell,Skincare,Trong nước,250000,5.0,5,20.0,1,4,0.321330000156429,-0.5308491567508635
10863625,Sữa Rửa Mặt Refresh Naive (),Naive,Skincare,Ngoài nước,98000,4.0,1,0.0,1,2,-0.7274386165499868,-0.086009518536066
276005172,Sữa rửa mặt trái cây dưỡng ẩm và sạch sâu Welcos Kwailnara Milk Facial Cleansing Foam,Dabo,Skincare,Ngoài nước,115000,1.0,2,0.0,0,1,-0.8103425983879987,-1.2801824750840598
205046699,Kem Face Collagen X3 + Sữa Rửa Mặt Colagen X3,Collagen X3,Skincare,Trong nước,143000,5.0,21,0.0,1,0,0.253688744491136,0.9062704175602707
55664980,"Gel Rửa Mặt FEIYA Propolis Whitening Cleansing – Làm Sạch Sâu, Kiểm Soát Nhờn, Cân Bằng pH",FEIYA,Skincare,Ngoài nước,500000,5.0,13,23.0,1,4,0.32133837001921983,-0.47295537974510177
30794077,Sữa Rửa Mặt Dạng Gel Giúp Làm Sạch Sâu Và Giảm Bã Nhờn Trên Da Normaderm Phytosolution Intensive Purifying Gel,VICHY,Skincare,Ngoài nước,485000,1.0,2,0.0,1,1,-2.8049967873325836,-0.3358802969544598
19379672,Sữa rửa mặt và tẩy trang chống lão hóa Naris Collagen Moisturizing Creamy Foam Nhật Bản + Móc khóa,Naris Cosmetic,Skincare,Ngoài nước,425000,4.5,2,0.0,1,2,-1.18637246104676,-0.5447186362445924
14567296,"Combo Sữa Rửa Mặt Ngăn Ngừa Mụn, Sạch Nhờn, Ngừa Thâm Nhật Bản Naris Cosmetic Acmedica Acne Care Wash () + Bông bọt biển massage mặt Hàn Quốc Aroma – Hàng chính hãng",Naris Cosmetic,Skincare,Ngoài nước,245000,4.3,17,0.0,1,0,-0.4138724595026604,0.6256625594918175
9984733,Sữa Rửa Mặt Dưỡng Ẩm Làm Sạch Sâu 3W Clinic Cleansing Foam,3W Clinic,Skincare,Ngoài nước,45000,4.8,111,0.0,1,0,1.3076098796758766,2.251806918226897
2749341,Sữa Rửa Mặt Thảo Dược A&Plus B01 (),Aplus,Skincare,Ngoài nước,210000,5.0,9,0.0,1,2,-0.20307520160017473,0.33711927971928296
1514803,Sữa Rửa Mặt Neem Ngừa Mụn Trứng Cá Himalaya Herbals (),Himalaya Herbals,Skincare,Ngoài nước,157200,5.0,164,0.0,1,0,0.8293757586341505,1.8992981931766777
273546638,Sữa Rửa Mặt & Tẩy Trang Tạo Bọt Dưỡng Ẩm Bổ Sung Acid Hyaluronic Softymo Kosé Nhật Bản (Túi Refill ),Softymo,Skincare,Ngoài nước,159000,5.0,4,0.0,1,2,-0.26615269004424114,0.10078256122615634
226095990,"Gel rửa mặt hoa hồng Cocoon làm sạch, cấp ẩm thuần chay",Cocoon,Skincare,Trong nước,185250,5.0,2,5.0,1,2,-0.3144129517334843,-0.35954897376698863
